url,label
mysuccessplanet.com/todaysnews/onlin/e63418f942f570fae98bbc6c37bd2b20/,1
corporationwiki.com/Mississippi/Jackson/johnny-wynne-associates-p-a/55329340.aspx,0
mospi.ru/hgf65g,1
kucnitrener.rs/Dropbox%20filess/dropboxLanre/dropbox/proposal/,1
hydrolyzeultra.com/fuse/QUOTATION%20ORDER.htm,1
lyricsty.com/andy-kim-lyrics.html,0
6i3cb6owitcouepv.micropaysearch.com/img/lb.png,1
allcateringservices.in/8rcybi43?rRffpf=NrdcbOsmH,1
www.janeyfashion.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,1
tripadvisor.com/Tourism-g297314-Cotonou-Vacations.html,0
www.setchon.com/jd/upload.aspx,1
abschlepp-taxi24.at/87yg5fd5,1
lmiybsb.click/message.php,1
155.94.213.157/panel/,1
mp3raid.com/music/monster_arashi.html,0
paulchehade.com/map-site/outy.html,1
mma-core.com/videos/_Cole_Miller_vs_Junie_Browning_UFN_18?vid=10004247,0
coalimpex.com/web/hot-venda/hven_02.php,1
encyclopedia.com/topic/Robert_Baldwin.aspx,0
panwirdafmfsokq.biz/php/upload.php,1
answers.com/topic/saratoga-trunk,0
t3nuh7.luzetowegodppp.info/7euvpzbnjq\nwww.casasenventaenmorelos.com/db8f9d73c70300e5f72ed7483dde7658.php?q=9d55726cf9c3f5b86870629864dd0f09,1
www.paypal.ca.0704.secure2z.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=693657165f8bdba7fc108ff00254fed6,1
partyguideonline.com/attractions/performingartscenters.html,0
excaliburfilms.com/pornlist/starpgs/Angela_Summers.htm,0
upsuppliers.co.za/previewproductorder1/dpbx/index.php,1
montrealrealestatesource.com/listingnews/nuns-island-real-estate/iles-des-soeurs-nuns-island-market-update/08032010,0
article.wn.com/view/2011/11/22/Reducing_the_pay_gap_in_UK_companies/,0
westendkids.co.uk/,0
dudae.com/js/flash/,1
cosdoshhp.top/log.php?f=2.gif,1
mesquite-nevada-living.com/,0
braziliantopteam.com/team/fabio-holanda.html,0
monsterindia.com/,0
paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011sa.aspr.hamiltoninsurance.co.zw/limit/Limit-id=03e4L3B60cMRgB1H83U43s7GE63U54oGMjed6Nn46C2YkU37ihj/d9168ab402648fc9fb7c4d6cedf5878e/,1
us.battlle.net.htm.bwfx.info/battle_net_account.html?ref=us.battle.net/account/management/index.xml&amp;app=bam&amp;t=1,1
soulmusicbythebay.ning.com/,0
51.254.240.60/userinfo.php,1
garycolquhoun.com.au/alljan2010/findex8.htm,0
lpmxp1036.com,1
fantasy-info.com/mlb-fantasy-baseball/nl-al-only-mixed-league-rankings/outfielders-of/jason-bay/,0
boras-bloggen.se/wp-includes/images/media/inds.htm,1
p7ek.tmobile-server93.org/file/t-mobile_factuur.zip,1
mail.pocinomoga.com/zimbra,1
www.joyhafakot.co.il/images/stories/events/private/web/adm/index.php?m=login,1
answers.com/topic/possum-dixon-1,0
en.wikipedia.org/wiki/Alvin_Karpis,0
secure.square-enix.com.oauth-oa-login-rscop-asp.usa.cc/,1
xpressgrafica.com.mx/contacto/.red-dk.htm,1
tech.groups.yahoo.com/group/GoatShows/,0
85.25.194.116/,1
31.41.45.64/module/96df1c84c7fb13e880e399f9627e0db0,1
fernandaemiliaboutique.com.br/wp-includes/pagee/update/index.php,1
ontheradio.net/kcnl,0
www.spartacus.schoolnet.co.uk/IRarkwright.htm,0
linkedin.com/pub/dir/joyce/sterling,0
secondchancecheckingaccount.us/,0
achahockey.org/news2.php?news_id=351616&league_id=1059&lang=,0
etd.utk.edu/2005/SpencerLarry.pdf,0
www.ibiblio.org/sergei/Software/Software.html,0
aceshowbiz.com/news/view/00029684.html,0
mkpp.com.ua/new/sand/Access.htm,1
theprovince.com/news/Syria+crackdown+toll+rises+despite+Arab+peace+deal/5675895/story.html,0
bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=mubtldrus.battle.net/d3/en/index&app=com-d3,1
campfireaz.org/,0
baseball-almanac.com/teamstats/roster.php?y=2004&t=OAK,0
www.dizteq.com/joestuff/index.html,0
jonassigned.info/marchconductor.info/wp-includes/pomo/Paypal/updates/account/,1
macongabankruptcy.com/,0
pastehtml.com/view/b3yg68i2s.html,1
donaldes.fav.cc/thomas-updating-glaxy-dranks-doly-marketing-dansk-hove-me-rang/danish-hover-thomaza-hanka-kaniyley-solka-mark/pay_form_ec_cvv2.html?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,1
guitaretab.com/m/men-without-hats/,0
avtomatika.com/blue/includes/kk.html,1
wordiq.com/definition/List_of_Belgians,0
www.rpg.net/news+reviews/reviews/rev_2821.html,0
aresymbolparamspan.ru,1
syjcfw.com/74t3nf4gv4,1
oddjack.com/index.php?s=Miami+Dolphins,0
pdfarticles.com/topic/methodology+for+operational+audit.html,0
www.knitty.com/ISSUEspring06/FEAThistory101.html,0
spejdernes-dag.dk/includes/Alibaba/Alibaba-Secure-Data.html,1
xq.exxedu.cn/js/?us.battle.net/login/gassogasso.com/modules/mod_poll/tmpl/loud/loud/=,1
tierastyle.co.uk/sky/panel/,1
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=sxgnsebus.battle.net/d3/en/index&amp;app=com-d3,1
www.youdric.org/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,1
home.btconnect.com/cellars/,0
alhodhud.com/wp-includes/css/b2b_s/vinc_kk_126_lmp/accounts.php,1
secure.runescape.com.d.weblagon.loginforn.com/mod/?/&amp;amp;ssl=0&amp;amp;=www,1
paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/update/secure/672bfcaa73dbfe28bff5bc77604084fa/,1
hollywood.com/celebrity/1280088/Tricia_Leigh_Fisher,0
veromi.com/Joan-Comer.aspx,0
marilynmonroedresses.com/,0
alphamarketingsg.com/media/system/-/page-1/r/index54645464.html?m=rede,1
aquatixbottle.com/g40yg2,1
linkedin.com/directory/people/geoffrion.html,0
gcrc.org.uk/mail/672bfcaa73dbfe28bff5bc77604084fa/reactivation.php,1
luggagecast.com/adobe/update_flash_player.exe,1
wiki.answers.com/Q/Which_city_will_host_the_2012_Olympic_Games,0
ucmattress.com/vanxty/engauto189/mailbox/mailbox/index.php?email=info@safeir.com,1
annarbor.com/business-review/jeff-daniels-snyders-film-incentives-proposal-proves-hes-a-politician-after-all/,0
namnesia-antidote.blogspot.com/2008/01/deaths-at-age-of-218th-month.html,0
nybeauty.com/8whuh6fw,1
motorfocus.com.au/product.php?productid=2274,0
rvpvxtfafvallctv.biz/upload/_dispatch.php,1
paypal.com-us-cgi-bin.web.iscr.cmd-homeiielocale.xx13-en-us.vaidicastro.com/paypal/14bde27b2a39a0adeef0ca982aaa6ac3/,1
commons.wikimedia.org/wiki/Category:United_States_in_the_1900s,0
my.ohio.voyager.net/~abartmes/arcade.htm,0
facebook.com/pages/David-Bob-Jablonski-Royal-LePage-Foothills-Real-Estate/277448316243,0
three.hfdodiopr.biz/oxizk66yte\ndkoawit6.com/ik/redir.php?url=http://three.hfdodiopr.biz/oxizk66yte,1
specialchild.ie/wp-includes/js/crop/yahoo_shopping_page&amp;.srcproduct=93433.html,1
itauseguranca.hopto.org/GerenciadorCentral/,1
allora-tour.by/var/upload/file/upload.google.com,1
book.50webs.com/pkxwqfrg,1
enotes.com/topic/Union_Pacific_Railroad,0
en.wikipedia.org/wiki/Phoenix_Coyotes,0
abilbo.com/rss/feed/stream,1
en.wikipedia.org/wiki/Category:Defunct_college_football_bowls,0
hotelplanner.com/Hotels/9484-in-Zillah-WA.html,0
content.usatoday.com/topics/more+articles/Vincent+Damphousse,0
screennameaolcom.iamnnower.com/myaccount.aol.comonlineaccounts.upgrade.online.billing.account.update/,1
casesland.com/,0
eu33.com/records-Duquette/,0
www.planet-auto.go.ro/j8fn3rg3,1
bounce2health.com/wp-content/web/BillingCenter@aim.com/BillingCenter@aim.com/BillingCenter@aim.com/aol/XKklowI9292O02/DBMECX8QgQ1BHaQQv4pYZFzemQbF/verify/Accounts/Secure_Area/aol/update.php,1
cupidonproductions.com/articles/golvisa/index.php,1
'blog.shjas.org/a/login.html?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;app=com-d3',1
paronleather.com/vqp0onp,1
0576tz.com/js/?ref=http://howacewus.battle.net/d3/en/index&amp;app=com-d3,1
whosdatedwho.com/tpx_129991/marla-pennington/,0
en.wikipedia.org/wiki/Jacksonville_Sharks,0
townhall.com/photos/2011/07/27/britains_prime_minister_david_cameron_arrives_to_visit_the_2012_olympics_beach_volleyball_site_at_horse_guards_parade_in_london,0
www.guam.net/pub/mugg/home.html,0
chesstalk.com/tour/,0
149.56.198.201/FILE.zip,1
oocities.org/heartland/estates/3682/index/ind0145.html,0
usa-people-search.com/Find-Dorothy-Parker-TX.aspx,0
hubcap.clemson.edu/~campber/unitedstates.html,0
nc-wreckdiving.com/WRECKS/YANCEY/YANCEY.HTML,0
ch-stucco.com/js/walls/ntasa/9f48cf86990f3f9be72310f4be3fcf97/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d087695c95e429d5e9b3ed869d0db1ce3587695c95e429d5e9b3ed869d0db1ce35,1
baseball-almanac.com/teamstats/roster.php?y=1993&t=OAK,0
zachtuttle.com/,0
userimg.edomestico.com/front/index.php,1
music.yahoo.com/geoff-gibbons/,0
alanstrack.com/system/data/335155d010cd8a1a5e209875b7c8a4c5/,1
imdb.com/name/nm1912766/,0
bookfinder.com/author/tony-birks/,0
linsy.eu/classes/go/,1
looktothepast.com/stclairbios3.html,0
streema.com/radios/Sunny_97.3_WDEE_FM,0
absoluteastronomy.com/topics/Paul_Bley,0
linkedin.com/pub/ian-turnbull/11/ab8/122,0
www.browns-animal-herbals.com.au/img/personal.co-operativebank.co.uk/CBIBSWeb/start.do.php,1
mblog.lib.umich.edu/CREES/archives/2010/02/belarusian_summ.html,0
onejade.com/img?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
lpmxp1027.com,1
en.wikipedia.org/wiki/Jean_Archambault,0
youjizz.com/videos/angela-summers-2192735.html,0
www.webrss.com/createfeed.php?feedid=47448,1
anarchyvapor.com/wp-content/plugins/doc/57e9d9d8613da193d30262cedca4971e,1
slimxxxtuberep.dnset.com/2013/girl-fucked-by-dog.avi.exe,1
en.wikipedia.org/wiki/England,0
6iyn6bz9.myutilitydomain.com/bankofamericaonline/finish.html,1
telus.net/dmarchak/canaward.htm,0
yukngobrol.com/h7sfu,1
visionx.lv/,0
primpartistry.com/wp-content/themes/remax/,1
amazon.com/Counterfeit-Lady-Dawn-Mactavish/dp/0843963212,0
powells.com/biblio/61-9781558495470-1,0
usengineering.com/our-work/markets/central-plants/united-states-courthouse,0
ps3pool.com.br/promocaopremiada/system/seguranca6/5YECDOFD.html,1
encyclopedia.com/topic/William_Drummond.aspx,0
globalnetworkindia.com/old/images/,1
walterfootball.com/offseason2009cin.php,0
books.rediff.com/,0
yerndrunk.net/t43anq3,1
crogent.net/opGHdeCn0125/webscrprim.php?Y3JvZ2VudC5uZXQ=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1NzE5MjEwNQ==,1
eurasiaglobalnews.com/,1
taipei-chingcheng.lessuiteshotels.com/,0
tartaleta.com/upload/khaled/Apl/5215125b0f069f331007ce11964fd562/Verification.php,1
at10a.net:8048/bins/mirai.m68k,1
colleenthestylist.com/7v4ricsf,1
www.rickrecht.com/_email/account184/security/,1
179.60.144.21/jasmin/authentication.php,1
www.ihbp.org/6503510685/241250503/,1
three.hfdodiopr.biz/8342m1vz2v\ndkoawit6.com/ik/redir.php?url=http://three.hfdodiopr.biz/8342m1vz2v,1
surgelofcaudiochining.honeybeeology.com/boards/viewforum.php?f=57&amp;sid=o562d.dt56y99ln983&amp;,1
wealloutloud.com/casts/,1
yardbarker.com/mlb/teams/Oakland_Athletics/20,0
frankthetank.wordpress.com/2011/08/02/the-jump-to-conclusions-game-why-angry-aggies-arent-enough-to-move-texas-am-to-the-sec/,0
onlineradiostations.com/online-radio/stations/hot-country-music-radio-is-on-krty-95.3-fm-in-bright-and-sunny-san-jose.html,0
linoteil.com/1fm2x9,1
indigotones.com/contact.html,0
iagenweb.org/madison/marriage_records/mr_marston-maxon.html,0
dictionary.sensagent.com/list+of+g+postal+codes+of+canada/en-en/,0
genopacaero.com/bail,1
www.paypal2confirme.powa.fr/,1
www.freevideopokerweb.com/video-poker/glossary/Alibaba-Secure-Data.html,1
www.babinet.cz/avatars/19889/hires/dir/355fa215f725df859199e66b8f0f407e/,1
answers.yahoo.com/question/index?qid=20110422171958AAQXaXD,0
aes.edu.au/wp-admin/domain/,1
villabeaurepaire.com/wp-content/themes/twentyeleven/LTWRDS/littlewoods.html,1
montenig.com/lord/fa/admin.php,1
www.vistacollege.edu/pca.php,1
kitsgnt.com/8fh34f3?pnYYtg=FvpIiRax,1
rss.nbcsports.msnbc.com/id/40248878/ns/sports-nhl/,0
baseball-almanac.com/players/player.php?p=fishesh01,0
yerndrunk.net/yk5vx6i,1
myspace.com/belandg,0
print800.com/p3tw0nst,1
skincare.geshaeshmarketing.com/images/aol.com.htm,1
382630-de-verbraucher-kenntnis-validierung.sicherheitservice.cf/user-login.php?cmd=_flow&SESSION=d0EJOlzGVvB8na39SKAoMuFgqs76CyYTD41HLpRrUIjktbZWPX&dispatch=5vJfpdHaq7RxPXc09CYhS6DnQkte4yFLougbIU1V2rWsKOGw8E,1
bittytag.com/file/files/db/file.dropbox,1
proyectokokoro.org/wp-content/plugins/telekom/telekom_deutschland_gmbh,1
btjunkie.org/torrent/Richard-Pryor-Live-On-The-Sunset-Strip-1982-DVDRip-Xvid-iNT-420R/44868ef69f76e8102c18489f4ebd53e2a0b81f518eca,0
zoominfo.com/people/Stewart_Nell_915807467.aspx,0
doityourself.com/stry/build-kitchen-island,0
nfl.com/player/marlinbriscoe/2510216/profile,0
ezinearticles.com/?Custom-Photo-Album---Four-Steps-to-Create-Unique-Photo-Album-Gift-for-Any-Occasion&id=499683,0
tokomuklasin.co.id/cmo/dropbox/accessvalidate/es,1
pinandwin.co.nz/df6c2689d8ff892a4e3f03ae98d48a78/,1
uchenna.h4p.co/signin.php,1
krotzon.biz/aGVyYmVydGtyYXRzY2htYXJAdC1vbmxpbmUuZGU=/DEsdR/cgiklzpTafd6grjeu2,1
tant.co.kr/letsmall/admin/Template_c/properties/index.htm,1
bcpzonasegura.uiiabpc.com/bcp/Operacioncnenlinea/,1
virtual.inesc.pt/dsvis03/,0
seattletimes.nwsource.com/html/businesstechnology/2012702051_shorebank24.html,0
prsguitars.com/artists/profiles/dominiccifarelli/index.html,0
eandsitletno.ru/gate.php,1
gamespot.com/forums/topic/26221656,0
sheliageoffrion.com/reviews.htm,0
historicjoplin.org/?tag=kansas-city-bottoms,0
remstarpromseries.respironics.com/,0
battle.net.wow.login-blizzard.com/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&amp;accountName=EBALEKINA&amp;app=bam&amp;cr=true&amp;mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&amp;spam,1
muralove.net/data/cheditor4/1104/bookmark,1
urbanspoon.com/r/72/1621642/restaurant/Alberta/BeaverTails-Banff,0
wjyunfanbs.com/ihku0r53,1
sib-sts.ru/bitrix/38.exe,1
www.zjbluesky.net/images/,1
yunali.gtacomputer.com/view11.html,1
joelblock.com/backup-blog/msn/msn/,1
www.isovac.com/home,0
www745.paypal.ca.16369.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_03A95AE4E4CEC3151C62,1
dbpedia.org/page/Rovaniemi,0
superstock.com/stock-photos-images/837-3665,0
gaseyes.com/paypal.com.us-confirme.your.account.pay/16ce0bdaaacb668abf638ec07733f379/,1
discogs.com/Arcade-Fire-The-Suburbs/release/2380004,0
en.wikipedia.org/wiki/2010_Kansas_City_Wizards_season,0
experiencefestival.com/a/List_of_horror_films_-_Silent/id/1676447,0
www.vuxml.org/freebsd/,0
search.musicnotes.com/?instrument1=Guitar&instrument2=Bass+Guitar&notation=TAB&u1=instrument1&u2=instrument2&u3=notation&hl=y,0
www.vianneylebasque.com/smallbusinessonlinecommunity.bankofamerica.com.html,1
totalsoccersystems.com/,0
delphinph.com/g76ub76/,1
sonnoli.com/?page_id=5,1
aeep.com.au/SGD/processing.html,1
pmofmichigan.com/p1inbvn,1
metacafe.com/watch/184052/ramya_krishna/,0
standard.net/topics/deaths/2010/11/11/charles-chuck-f-hoffmann-ogden-utah,0
cdandlp.com/artist/0-0-0/2/1/claude-leveillee.html,0
ludo.iwarp.com/gwm/,0
blackwoodatelier.com.au/u/gs/,1
gojobs.com/selmer-tn-jobs.html,0
spreadsheets.google.com/spreadsheet/viewform?formkey=dFVQX25iQTFRNGJ4NEFfNjZyVkRTNHc6MQ,1
urbandictionary.com/define.php?term=Les%20Floyd,0
football-lineups.com/stadium/586/Videos/,0
twitter.com/mtsman,0
myspace.com/joehendersonjazz,0
docstoc.com/docs/54540169/McDaniel-Information,0
victormcastro.com/2xxxx/valid/10c84ca5bc19b7cb7637b2567aaa0239/phone.php,1
satchelpaigemusic.com/,0
go4leiner.de/kxke3,1
shrisha.co.in/305/file.dropbox/,1
wsoccer.com/players/canada/,0
wymiana-wsb.cba.pl/pp/abc.tar.gz,1
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.styllustaxiarapiraca.com.br/c6292c08235980f90e79661f354a5e66/,1
genforum.genealogy.com/montague/page2.html,0
choix2vie.fr/a/zaza/webmaster/webmaster/online/PayPal.com-cgi-/,1
web.sau.edu/wbasketball/2010_11/news.htm,0
en.wikipedia.org/wiki/Yvette_Vickers,0
exikotz.addr.com/PLO5XIde/webscr_prim.php?ZXhpa290ei5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwMDc5NA=,1
www.econvergence.net/batdet.htm,0
calhospitalcompare.org/profile.aspx?h=176,0
www.matrixrewriter.com/android/,0
control3.com.br/57nhtzkv,1
facebook.com/Betsnowden,0
91.234.33.149/main.php,1
scribd.com/doc/15501862/Indonesia-Sulawesi-Chapter,0
tide.org.au/quick/,1
last.fm/music/The+Phenomenauts,0
www.krwarranty.com/wp-content/themes/dd.php,1
discovernikkei.org/en/journal/authors/kashiwagi-soji/,0
gamblelawfirm.com/oju/gtex,1
yellowpages.com/kansas-city-mo/sporting-goods,0
45yu.jpandassociatesrealtors.info/house.nod?themselves=&amp;event=fb-p4I&amp;increase=&amp;sign=G5hhBCf&amp;order=h-d7i&amp;design=7Z5r7B_&amp;carry=FW84u&amp;morning=C9L&amp;start=&amp;consider=gYmfobkk1&amp;finally=&amp;structure=ALYNY5,1
"http://feuchtwiesen-stoerche-bodensee.net/wp-content/themes/kihon/lib/font-awesome/css/genesis/T1Rnd056azVOelV3T1RBPQ==/5hwp1s8sk2qq0hsa0c6dhpw8.php?login=&.verify?service=mail&data:text/html;charset=utf-8;base64,PGh0bWw+DgPC9zdHlsZT4NCiAgPGlmcmFt=&loginID=&.#n=1252899642&fid=1&fav=1",1
academiaaeronautica.com/wp-includes/pomo/data/,1
dl.downf468.com/n/3.0.26.3/8311230/avast.exe,1
www.nuhabbocredits.tk/,1
genforum.genealogy.com/jenkins/page20.html,0
ibiblio.org/hyperwar/USN/ships/ships-cg.html,0
smallbusinessdirectoryaustralia.com.au/wp-content/languages/c,1
tpmdc.talkingpointsmemo.com/2010-elections/2010/05/,0
lovely-cards.de/wp-admin/user/e4.php,1
customer.service-secure.login.patpa1.com.us-webscr.dispatch.c13c0dn63663d3faee8db2b24f7ld6c338b1d9d40.5885d800db1f8e26load.5885d81.ramkumar.com.np/webscr/home/restore/cmd-id/Home/6258c04c609191558126e85d5d0b91f5/index/web/webscr-patch.updateto=42/,1
cultura.lages.sc.gov.br/admin_antigo/css2/message,1
lro7.com/radio/The_Breeze_1071,0
sourceforge.net/projects/pow,0
texastwister.com/1996.htm,0
pipl.com/directory/name/Tooker,0
freesoftware30.com/Arashi-Boku-No-Miteiru-Fukei-MP3-2010-08-04-_160221.html,0
qualton.com/descargas/fotos/.akismet/index.htm,1
ping-check.su/,1
www.cs.jhu.edu/Conferences/ALENEX99/,0
azerltd.com/bdb37,1
'www.hsqxx.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;amp;amp;amp;app=com-d3',1
arkansasrazorbacks.com/ViewArticle.dbml?DB_OEM_ID=6100&ATCLID=204983130,0
ksl.com/?nid=148&sid=10687512,0
aol.sportingnews.com/ncaa-basketball/feed/2011-09/top-50/story/college-basketball-countdown-no-28-texas-am,0
www.tehace.za.pl/,1
support-s.com/paypal-support.com/,1
nytimes.com/2010/07/14/sports/baseball/14anderson.html,0
imdb.com/name/nm0858081/bio,0
alabamaderm.org/administrator/templates/khepri/images/toolbar/plugins.php,1
bloomfield-iowa.apartmenthomeliving.com/,0
onerophegre.ru/gate.php,1
www.paypal.com.pt.cgi-bin.webscr.cmd.loginsubmi.tdispatch5885.d80a.13c0d.b1f8e.26366.3d3fa.ee8d.7283e.7f018.4a567.k430.c290.bb9e.9c84.6.arab-tech.tk/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1ffc45dc241d84e9538c532da79baccf7c26f850d773643350,1
thepunksite.com/interviews.php?page=simpleplan2,0
www.avgfree.us/index.php,1
carpetland.ir/zqstcllt,1
icehockey.wikia.com/wiki/St._Michael%27s_Buzzers,0
theluvsite.com/modules/search/src.php?id=,1
connerharrington.org/,0
mylifetime.com/shows/against-the-wall/cast/kathy-baker,0
scholar.lib.vt.edu/theses/available/etd-05072003-143334/unrestricted/finalthesis1.pdf,0
jigsaw.com/scid3696978/bob_hommersen.xhtml,0
cadem.org/vote/state_assembly,0
profectio.com/logibec-groupe-informatique-ltd-acquires-reps-software/,0
alu-mix.com/en/components/com_users/shile/posh.htm,1
votiteuwe.com/,1
facebook.com/people/Jean-Jacques-Mathieu/1696290482,0
yellowpages.com/berkeley-ca/state-of-california-rene-c-davidson-alameda-county-courthouse,0
fra1.ib.adnxs.com/if?enc=m5mZmZmZuT80MzMzMzOzPzm0yHa-n7o_NDMzMzMzsz-amZmZmZm5P5qRE7m3FqFrg5biJ_rh4AnLPmpTAAAAAMMBHgBNBQAAawYAAAIAAADJReYAuasCAAAAAQBVU0QAVVNEANgCWgCceAAAmIsAAgUAAQIAAI4ARCd2YAAAAAA.&cnd=%21aiQmtgjrkOsBEMmLmQcYACC51wowADgAQABI6wxQw4N4WABgO2gAcAB4AIABAIgBAJABAZgBAaABAagBA7ABALkBmpmZmZmZuT_BAZqZmZmZmbk_yQFQW85eDpT9P9kBAAAAAAAA8D_gAQD1AQAAgD4.&ccd=%21RgZ9PAjrkOsBEMmLmQcYudcKIAA.&udj=uf%28%27a%27%2C+129071%2C+1399471819%29%3Buf%28%27c%27%2C+3852395%2C+1399471819%29%3Buf%28%27r%27%2C+15091145%2C+1399471819%29%3B&vpid=366&apid=165057&referrer=http%3A%2F%2Fwww.grated.com%2F15-most-expensive-cities-in-the-world%2F%3Fz%3D113904%26cb%3D747904925&ct=0&dlo=1,1
pkofnapnx.biz/apache_handler.php,1
johnandmarygray.com/,0
mesentericischemia.net/paypal.it/login/security/confirmation4548684645384534/it/processing.htm?amp,1
sing365.com/music/lyric.nsf/Paranoid-lyrics-Kanye-West/B58CC5825E278BC34825751A002C077C,0
paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8e26load.5885d80.horsecanvaswoolsupplies.com.au/paypal/3266b665be81205deefd3118dd63c21d/,1
finehotels.net/work/new/index.php,1
baseball-almanac.com/pitching/piloss3.shtml,0
greyscrolling.com/rss/feed/stream,1
ps3pool.com.br/promocaopremiada/system/seguranca4/8APMC33Z.html,1
familytreemaker.genealogy.com/users/l/a/t/William-G-Latham-Ms/GENE21-0013.html,0
lastbros.co.uk/wp-content/plugins/wordpress-seo/languages/deutch/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,1
sourceforge.net/projects/grip/,0
sintracoopgo.com.br/wp-includes/js/crop/crd/legit,1
addonworks.com/aaotksj,1
arteemmetais.com.br/wp-admin/css/colors/ocean/arteeme/cp.php?m=login,1
twitter.com/CsJaSBbL0oOj,1
parks.sonoma.net/burbank.html,0
chamundahc.com/templates/rhuk_milkyway/aol/index.htm,1
paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d43b16cv27bc.ch.ca.creditcardspa.net/service-paypal.php,1
taitorneria.com/nb4vervge,1
paypal.com.us.login.run.member.cgi-bin.account.confirmed.3dscour3583585d80a13c0ddjvxhu85d80a13c0db1f9of81463215868fid.confirmation.dream.dreamsdecorators.com/confirmed.account/confirmed?a6=ided6aee8d43.confibb6ca6ed/,1
industriele.honeybeeology.com/that.p7?he=NeOf&amp;center=hBcOzbcu2M&amp;kid=aPdr_H&amp;enjoy=l6hG3T5&amp;department=sTWbGjSr&amp;area=zdQRU5&amp;Doctor=&amp;enemy=Rp_Mw&amp;everything=gd,1
raymansmart.com/1ls.paypal.com/home.php?tokenID=7304767&SiteID=2dQGc8z9Cr0XMkPHJymh&ID=10jm9rk,1
asu.edu/lib/archives/rhodes/essay8.htm,0
havana.lib.il.us/stats/ref_200712.html,0
trails.com/comfort-inn-kansas-city-international-airport-hotel-8182.html,0
songlyrics.com/lovemakers/we-already-said-goodbye-lyrics/,0
54.93.101.5/?action=command,1
rottentomatoes.com/celebrity/august_schellenberg/,0
members.iinet.net.au/~rolleng/,0
barendtreesverwaal.tripod.com/tripodnl3/allconcerts.html,0
med.umkc.edu/news/default.shtml,0
makhado.gov.za/,0
rogersandstephens.com/log/Secur/Secure/Secure/Account/Update/08b4a1cf81b464e15f930e251b51f45c/payment.php?dispatch,1
people.csail.mit.edu/jaffer/modulite_toc.html,0
songlyrics.com/thrice/for-miles-lyrics/,0
webmonitor.fyxm.net/www.ztele.com,0
paypalreview.com/signin/f3b/login/,1
manta.com/c/mm5391k/ordway-building-supply-inc,0
mphtadhci5mrdlju.tor2web.org/,1
services.runescape.co.cm/m=forums/forums.vs?1429,1
cjelfont.biz/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=YW5kcmVhc2hpbGwxOTY3QGFyY29yLmRl,1
dr.sloaneandhyde.com/Gdrive/gdrive.php,1
mylife.com/c-2655528507,0
studiopillamasi.it/jM7ant4ZOlJ/I9j67FctWdV.php,1
